"order_id","order_status","distance_to_customer","distance_rider_from_store","delivery_service_level","rider_arrived_at_pickup_time","order_ready_for_pickup_time","order_pickup_done_time","order_delivered_time"
2298266,20,3.58,1.39,2,2024-12-30 09:24:20.826 +0800,2024-12-30 08:51:09.971 +0800,2024-12-30 09:24:22.027 +0800,2024-12-30 09:48:34.092 +0800
2298268,20,6.34,3.91,2,2024-12-29 19:38:13.827 +0800,2024-12-29 18:51:37.845 +0800,2024-12-29 19:40:19.781 +0800,2024-12-29 20:02:14.366 +0800
2298269,20,4.18,1.79,3,2024-12-30 08:42:04.863 +0800,2024-12-30 08:35:32.558 +0800,2024-12-30 10:07:09.078 +0800,2024-12-30 10:50:12.449 +0800
2298270,30,4.36,2.37,,,,,
2298275,20,1.25,0.76,3,2024-12-30 11:01:49.919 +0800,2024-12-30 09:27:38.822 +0800,2024-12-30 11:01:51.412 +0800,2024-12-30 11:10:33.370 +0800
2298277,20,1.07,0.37,2,2024-12-30 09:20:24.520 +0800,2024-12-30 08:57:02.075 +0800,2024-12-30 09:42:04.641 +0800,2024-12-30 09:42:06.242 +0800
2298278,20,5.32,3.56,3,2024-12-30 10:27:55.845 +0800,2024-12-30 09:23:32.188 +0800,2024-12-30 10:27:56.866 +0800,2024-12-30 11:20:07.728 +0800
2298279,20,4.64,3.67,2,2024-12-30 11:02:52.937 +0800,2024-12-30 10:53:23.375 +0800,2024-12-30 11:02:53.915 +0800,2024-12-30 11:15:35.357 +0800
2298280,30,4.37,3.7,,,,,
2298281,20,3.42,2.59,2,2024-12-29 19:27:29.595 +0800,2024-12-29 19:33:22.669 +0800,2024-12-29 19:33:34.095 +0800,2024-12-29 19:53:25.073 +0800
2298285,20,1.63,1.16,2,2024-12-30 15:44:00.425 +0800,2024-12-30 09:14:56.370 +0800,2024-12-30 15:44:01.637 +0800,2024-12-30 15:49:04.097 +0800
2298286,20,12.66,9.06,3,2024-12-30 09:46:20.680 +0800,2024-12-30 08:52:51.934 +0800,2024-12-30 09:46:22.689 +0800,2024-12-30 10:13:01.678 +0800
2298287,20,5.86,3.15,2,2024-12-30 09:50:06.528 +0800,2024-12-30 08:44:26.598 +0800,2024-12-30 09:50:08.458 +0800,2024-12-30 10:07:20.341 +0800
2298288,20,2.29,0.74,2,2024-12-30 12:39:51.698 +0800,2024-12-30 11:10:05.623 +0800,2024-12-30 13:05:22.990 +0800,2024-12-30 13:29:04.577 +0800
2298290,20,5.44,3.53,2,2024-12-30 09:19:00.211 +0800,2024-12-30 09:10:56.473 +0800,2024-12-30 09:21:47.912 +0800,2024-12-30 09:50:55.641 +0800
2298294,30,1.17,1.04,,,,,
2298295,20,4.06,2.67,3,2024-12-30 12:22:34.700 +0800,2024-12-30 11:39:52.083 +0800,2024-12-30 12:22:36.566 +0800,2024-12-30 16:47:50.908 +0800
2298296,20,11.98,9.04,3,2024-12-30 11:24:05.459 +0800,2024-12-30 09:35:18.603 +0800,2024-12-30 11:24:06.334 +0800,2024-12-30 13:29:18.841 +0800
2298297,20,1.23,0.39,2,2024-12-30 09:35:44.494 +0800,2024-12-30 08:36:57.365 +0800,2024-12-30 09:35:45.563 +0800,2024-12-30 09:45:53.664 +0800
2298298,20,5.93,3.27,2,2024-12-30 09:35:05.445 +0800,2024-12-30 08:55:51.267 +0800,2024-12-30 09:35:06.844 +0800,2024-12-30 09:48:19.040 +0800
2298301,20,6.32,4.19,2,2024-12-30 08:46:37.294 +0800,2024-12-30 08:05:53.928 +0800,2024-12-30 09:07:58.534 +0800,2024-12-30 09:33:11.403 +0800
2298302,30,0.66,0.36,,2024-12-30 10:13:01.447 +0800,,,
2298303,20,5.29,3.64,2,2024-12-30 10:51:21.215 +0800,2024-12-30 10:47:56.285 +0800,2024-12-30 10:51:22.593 +0800,2024-12-30 11:24:20.737 +0800
2298304,30,4.73,3.16,,,,,
2298306,20,9.03,6.11,2,,2024-12-30 08:44:43.574 +0800,2024-12-30 09:35:07.429 +0800,2024-12-30 10:13:56.532 +0800
2298308,20,4.73,3.16,3,2024-12-30 09:47:17.843 +0800,2024-12-30 09:05:25.083 +0800,2024-12-30 09:47:19.012 +0800,2024-12-30 10:07:56.205 +0800
2298309,20,6.4,4.0,2,2024-12-30 08:38:07.193 +0800,2024-12-30 08:00:43.995 +0800,2024-12-30 09:19:23.624 +0800,2024-12-30 09:46:32.526 +0800
2298310,20,6.29,3.93,2,2024-12-30 09:29:28.341 +0800,2024-12-30 08:40:10.558 +0800,2024-12-30 09:29:29.773 +0800,2024-12-30 09:56:55.512 +0800
2298312,20,9.34,6.81,3,2024-12-30 12:13:59.981 +0800,2024-12-30 12:07:16.288 +0800,2024-12-30 12:14:00.925 +0800,2024-12-30 13:04:30.089 +0800
2298313,20,8.92,4.43,3,2024-12-30 14:40:18.465 +0800,2024-12-30 13:05:51.592 +0800,2024-12-30 14:40:20.195 +0800,2024-12-30 15:10:25.887 +0800
2298314,20,8.6,7.06,3,2024-12-30 10:27:41.114 +0800,2024-12-30 07:50:14.146 +0800,2024-12-30 10:27:42.363 +0800,2024-12-30 11:21:05.709 +0800
2298316,20,1.75,1.28,3,2024-12-30 10:03:29.748 +0800,2024-12-30 10:23:43.942 +0800,2024-12-30 10:30:18.943 +0800,2024-12-30 10:33:53.192 +0800
2298317,20,3.67,2.01,2,2024-12-30 14:02:10.814 +0800,2024-12-30 12:57:39.671 +0800,2024-12-30 14:02:12.393 +0800,2024-12-30 14:17:23.434 +0800
2298318,20,1.71,1.34,3,2024-12-30 11:14:18.835 +0800,2024-12-30 11:18:49.312 +0800,2024-12-30 11:30:30.728 +0800,2024-12-30 11:42:47.626 +0800
2298319,30,6.09,4.25,,,,,
2298320,20,11.4,5.88,2,2024-12-30 11:24:25.585 +0800,2024-12-30 11:39:41.131 +0800,2024-12-30 11:45:24.146 +0800,2024-12-30 12:10:43.536 +0800
2298321,20,8.16,5.62,3,2024-12-30 09:17:48.836 +0800,2024-12-30 09:26:20.132 +0800,2024-12-30 10:51:40.982 +0800,2024-12-30 11:24:58.860 +0800
2298322,20,3.41,1.66,3,2024-12-30 10:20:26.422 +0800,2024-12-30 09:43:53.263 +0800,2024-12-30 10:20:27.755 +0800,2024-12-30 10:28:35.792 +0800
2298323,20,2.74,1.07,3,2024-12-30 11:56:43.111 +0800,2024-12-30 09:04:55.486 +0800,2024-12-30 11:56:43.829 +0800,2024-12-30 12:05:54.207 +0800
2298324,20,6.9,4.38,1,2024-12-30 12:06:03.209 +0800,2024-12-30 12:05:51.433 +0800,2024-12-30 13:10:46.629 +0800,2024-12-30 13:32:10.473 +0800
2298326,20,4.95,2.79,1,2024-12-30 08:45:28.147 +0800,2024-12-30 09:25:48.278 +0800,2024-12-30 09:49:14.059 +0800,2024-12-30 10:12:01.265 +0800
2298327,30,2.31,1.63,,,,,
2298328,20,6.64,4.53,2,2024-12-30 11:33:59.573 +0800,2024-12-30 11:33:41.366 +0800,2024-12-30 11:34:00.949 +0800,2024-12-30 12:00:05.370 +0800
2298329,20,4.69,1.32,2,2024-12-30 12:07:33.486 +0800,2024-12-30 11:22:46.582 +0800,2024-12-30 12:07:34.617 +0800,2024-12-30 12:25:20.675 +0800
2298330,20,3.19,1.51,2,2024-12-30 11:36:28.879 +0800,2024-12-30 11:10:43.270 +0800,2024-12-30 11:48:48.439 +0800,2024-12-30 11:50:46.641 +0800
2298331,20,3.0,1.82,2,2024-12-30 09:17:21.084 +0800,2024-12-30 08:51:24.389 +0800,2024-12-30 09:17:22.465 +0800,2024-12-30 09:21:22.236 +0800
2298332,30,3.41,2.45,,,,,
2298333,20,3.41,2.45,3,2024-12-30 10:47:08.142 +0800,2024-12-30 10:26:09.428 +0800,2024-12-30 10:50:51.018 +0800,2024-12-30 11:40:53.227 +0800
2298334,20,10.12,7.18,3,2024-12-30 12:43:39.352 +0800,2024-12-30 11:20:58.245 +0800,2024-12-30 12:43:40.471 +0800,2024-12-30 13:16:53.897 +0800
2298336,20,3.92,1.41,3,2024-12-30 09:38:01.565 +0800,2024-12-30 09:57:01.797 +0800,2024-12-30 10:04:13.405 +0800,2024-12-30 10:08:40.306 +0800
2298338,20,11.24,7.31,2,2024-12-30 06:50:04.666 +0800,2024-12-30 07:57:06.160 +0800,2024-12-30 07:58:22.227 +0800,2024-12-30 08:20:43.124 +0800
2298339,20,7.53,4.75,3,2024-12-30 11:56:59.709 +0800,2024-12-30 09:58:10.645 +0800,2024-12-30 11:57:00.526 +0800,2024-12-30 12:39:15.740 +0800
2298341,30,5.09,3.6,,2024-12-30 10:05:32.132 +0800,,,
2298344,30,4.4,2.93,,,,,
2298347,20,9.86,5.51,3,2024-12-30 09:40:39.218 +0800,2024-12-30 08:55:10.740 +0800,2024-12-30 09:40:40.502 +0800,2024-12-30 10:12:03.613 +0800
2298348,20,6.71,4.56,3,2024-12-30 13:08:18.621 +0800,2024-12-30 18:16:35.553 +0800,,2024-12-30 18:37:25.261 +0800
2298349,20,5.57,4.58,2,2024-12-30 09:39:45.963 +0800,2024-12-30 08:56:22.660 +0800,2024-12-30 09:39:48.146 +0800,2024-12-30 09:57:12.971 +0800
2298350,20,0.98,0.63,3,2024-12-30 10:57:42.517 +0800,2024-12-30 09:37:54.474 +0800,2024-12-30 10:58:02.054 +0800,2024-12-30 11:08:56.249 +0800
2298351,20,3.92,1.41,3,2024-12-30 09:37:48.949 +0800,2024-12-30 09:53:49.681 +0800,2024-12-30 10:04:25.849 +0800,2024-12-30 10:08:34.619 +0800
2298352,30,3.69,2.0,,,,,
2298353,20,2.31,1.63,3,2024-12-30 13:32:37.667 +0800,2024-12-30 13:25:18.031 +0800,2024-12-30 13:32:38.750 +0800,2024-12-30 13:43:08.968 +0800
2298356,20,5.97,4.53,2,2024-12-30 09:17:04.125 +0800,2024-12-30 08:39:03.390 +0800,2024-12-30 09:17:05.251 +0800,2024-12-30 09:46:15.929 +0800
2298357,20,1.92,1.06,2,2024-12-30 11:39:56.663 +0800,2024-12-30 10:39:26.445 +0800,2024-12-30 11:40:03.175 +0800,2024-12-30 11:53:28.659 +0800
2298358,20,6.34,4.02,3,2024-12-30 11:42:09.664 +0800,2024-12-30 10:29:05.820 +0800,2024-12-30 11:42:52.707 +0800,2024-12-30 12:06:20.118 +0800
2298359,20,4.98,3.63,2,2024-12-30 09:17:13.646 +0800,2024-12-30 08:33:29.161 +0800,2024-12-30 09:17:14.864 +0800,2024-12-30 09:28:03.753 +0800
2298360,20,6.89,4.52,2,2024-12-30 10:16:51.041 +0800,2024-12-30 09:41:33.571 +0800,2024-12-30 10:16:52.156 +0800,2024-12-30 10:49:42.572 +0800
2298362,20,4.98,3.62,3,2024-12-30 10:36:49.095 +0800,2024-12-30 09:17:40.635 +0800,2024-12-30 10:36:50.797 +0800,2024-12-30 11:14:30.141 +0800
2298363,20,3.97,1.88,1,2024-12-30 09:02:51.220 +0800,2024-12-30 08:53:18.286 +0800,2024-12-30 09:22:31.813 +0800,2024-12-30 09:41:09.342 +0800
2298364,20,2.96,1.41,2,2024-12-30 10:14:43.082 +0800,2024-12-30 08:07:20.347 +0800,2024-12-30 10:14:45.795 +0800,2024-12-30 10:20:06.930 +0800
2298365,20,5.27,4.0,3,2024-12-30 10:36:31.711 +0800,2024-12-30 10:02:39.086 +0800,2024-12-30 10:36:33.530 +0800,2024-12-30 11:23:36.588 +0800
2298366,30,4.33,1.1,,,,,
2298367,20,5.0,3.07,3,2024-12-30 09:34:55.449 +0800,2024-12-30 08:43:10.932 +0800,2024-12-30 09:34:58.231 +0800,2024-12-30 10:38:30.580 +0800
2298368,20,8.03,4.04,2,2024-12-30 10:51:03.106 +0800,2024-12-30 10:47:19.908 +0800,2024-12-30 10:51:05.342 +0800,2024-12-30 11:10:02.709 +0800
2298370,20,10.35,7.3,3,2024-12-30 09:46:57.076 +0800,2024-12-30 09:31:14.474 +0800,2024-12-30 09:52:31.832 +0800,2024-12-30 10:18:13.872 +0800
2298371,30,12.0,7.36,,,,,
2298372,20,5.91,3.16,2,2024-12-30 09:02:41.639 +0800,2024-12-30 08:42:16.518 +0800,2024-12-30 09:02:43.006 +0800,2024-12-30 09:33:17.336 +0800
2298375,20,2.37,1.17,3,2024-12-30 10:04:41.072 +0800,2024-12-30 09:57:23.174 +0800,2024-12-30 10:09:49.350 +0800,2024-12-30 10:14:59.984 +0800
2298377,20,6.54,5.24,2,2024-12-30 10:20:43.632 +0800,2024-12-30 10:25:35.700 +0800,2024-12-30 10:51:50.193 +0800,2024-12-30 11:09:34.614 +0800
2298378,20,7.37,4.87,3,2024-12-30 16:40:01.556 +0800,2024-12-30 13:17:03.068 +0800,2024-12-30 16:40:02.813 +0800,2024-12-30 17:07:30.490 +0800
2298379,20,3.29,1.88,3,2024-12-30 09:41:48.215 +0800,2024-12-30 08:55:02.123 +0800,2024-12-30 09:41:49.189 +0800,2024-12-30 10:18:21.355 +0800
2298380,20,5.11,2.95,3,2024-12-30 13:48:57.082 +0800,2024-12-30 12:18:30.836 +0800,2024-12-30 13:48:59.287 +0800,2024-12-30 14:14:37.772 +0800
2298381,20,6.5,2.52,3,2024-12-30 12:59:48.089 +0800,2024-12-30 12:59:35.254 +0800,2024-12-30 12:59:49.514 +0800,2024-12-30 13:53:43.573 +0800
2298382,20,3.88,2.95,2,2024-12-30 10:14:05.130 +0800,2024-12-30 07:51:53.883 +0800,2024-12-30 10:14:06.118 +0800,2024-12-30 10:53:39.257 +0800
2298383,20,3.97,2.42,3,2024-12-30 12:38:08.072 +0800,2024-12-30 10:09:54.870 +0800,2024-12-30 12:38:10.070 +0800,2024-12-30 13:12:19.809 +0800
2298384,20,2.19,1.39,3,2024-12-30 12:57:34.420 +0800,2024-12-30 10:24:49.720 +0800,2024-12-30 12:57:35.567 +0800,2024-12-30 13:12:29.685 +0800
2298385,20,8.61,5.97,3,2024-12-30 10:49:15.699 +0800,2024-12-30 09:10:30.324 +0800,2024-12-30 10:49:16.580 +0800,2024-12-30 12:46:06.393 +0800
2298386,20,4.58,2.52,2,2024-12-30 09:04:40.177 +0800,2024-12-30 08:23:11.353 +0800,2024-12-30 09:04:41.173 +0800,2024-12-30 09:21:41.198 +0800
2298387,20,10.51,6.12,3,2024-12-30 11:18:38.714 +0800,2024-12-30 10:16:57.620 +0800,2024-12-30 11:18:40.255 +0800,2024-12-30 11:44:55.969 +0800
2298388,20,9.06,5.4,3,2024-12-30 10:42:19.882 +0800,2024-12-30 09:46:13.281 +0800,2024-12-30 10:47:32.008 +0800,2024-12-30 11:35:34.068 +0800
2298389,20,2.45,1.82,2,2024-12-30 12:30:44.748 +0800,2024-12-30 12:23:22.159 +0800,2024-12-30 12:30:46.093 +0800,2024-12-30 12:41:04.825 +0800
2298390,20,1.6,0.69,2,2024-12-30 09:49:04.331 +0800,2024-12-30 08:41:32.241 +0800,2024-12-30 09:49:05.467 +0800,2024-12-30 09:57:03.398 +0800
2298391,20,1.2,0.58,2,2024-12-30 10:11:20.119 +0800,2024-12-30 09:17:26.339 +0800,2024-12-30 10:11:21.076 +0800,2024-12-30 10:19:24.733 +0800
2298392,20,6.24,4.54,2,2024-12-30 09:51:12.679 +0800,2024-12-30 10:22:48.294 +0800,2024-12-30 10:42:05.366 +0800,2024-12-30 10:58:10.402 +0800
2298393,30,8.7,5.57,,,,,
2298394,20,4.3,3.83,1,2024-12-30 11:02:06.066 +0800,2024-12-30 10:30:23.397 +0800,2024-12-30 11:02:07.403 +0800,2024-12-30 11:15:33.406 +0800
2298395,20,6.07,2.77,3,2024-12-31 10:44:52.671 +0800,2024-12-31 09:47:51.249 +0800,2024-12-31 11:12:11.865 +0800,2024-12-31 12:02:34.438 +0800
2298396,20,4.64,2.92,3,2024-12-30 12:10:37.894 +0800,2024-12-30 11:24:36.071 +0800,2024-12-30 12:10:39.143 +0800,2024-12-30 12:30:37.604 +0800
2298397,20,7.29,3.91,2,2024-12-30 09:30:53.438 +0800,2024-12-30 08:52:13.112 +0800,2024-12-30 09:30:54.339 +0800,2024-12-30 09:44:39.580 +0800
2298399,20,5.49,2.95,2,2024-12-30 13:01:47.496 +0800,2024-12-30 12:43:29.636 +0800,2024-12-30 13:01:48.262 +0800,2024-12-30 13:29:26.574 +0800
2298400,20,11.92,8.03,3,2024-12-30 19:13:49.283 +0800,2024-12-30 15:50:28.857 +0800,2024-12-30 19:13:51.821 +0800,2024-12-30 19:13:57.431 +0800
2298401,20,9.66,5.13,2,2024-12-30 10:05:36.972 +0800,2024-12-30 10:39:08.763 +0800,2024-12-30 11:29:25.742 +0800,2024-12-30 11:56:39.311 +0800
2298403,20,7.84,3.97,3,2024-12-30 10:00:22.311 +0800,2024-12-30 08:59:17.850 +0800,2024-12-30 10:00:24.431 +0800,2024-12-30 10:13:22.225 +0800
2298405,20,1.3,0.39,1,2024-12-30 14:30:08.908 +0800,2024-12-30 13:37:38.550 +0800,2024-12-30 14:30:10.669 +0800,2024-12-30 14:59:38.382 +0800
2298406,30,3.97,2.54,,,,,
2298407,20,3.06,2.42,2,2024-12-30 10:39:33.210 +0800,2024-12-30 09:51:50.839 +0800,2024-12-30 10:39:34.710 +0800,2024-12-30 10:50:51.768 +0800
2298408,20,5.75,4.1,2,2024-12-30 09:04:30.580 +0800,2024-12-30 08:51:14.447 +0800,2024-12-30 09:04:31.854 +0800,2024-12-30 09:28:02.778 +0800
2298409,20,3.34,1.87,2,2024-12-30 08:13:50.577 +0800,2024-12-30 09:04:19.602 +0800,2024-12-30 09:07:42.091 +0800,2024-12-30 09:16:45.257 +0800
2298410,20,9.16,7.43,2,2024-12-30 12:04:49.880 +0800,2024-12-30 11:53:05.294 +0800,2024-12-30 12:04:51.287 +0800,2024-12-30 12:59:00.169 +0800
2298411,20,3.26,1.61,3,2024-12-30 08:42:10.856 +0800,2024-12-30 08:27:11.333 +0800,2024-12-30 10:12:31.532 +0800,2024-12-30 10:23:57.920 +0800
2298412,20,0.29,0.28,2,2024-12-30 10:41:10.900 +0800,2024-12-30 09:51:56.506 +0800,2024-12-30 10:47:09.246 +0800,2024-12-30 10:50:26.994 +0800
2298415,20,1.44,0.52,2,2024-12-30 14:06:26.791 +0800,2024-12-30 12:13:39.879 +0800,2024-12-30 14:06:27.858 +0800,2024-12-30 14:12:56.113 +0800
2298416,20,3.29,2.33,3,2024-12-30 13:29:59.278 +0800,2024-12-30 13:08:28.629 +0800,2024-12-30 13:30:01.343 +0800,2024-12-30 13:45:36.909 +0800
2298418,20,3.59,2.45,2,2024-12-30 11:32:36.502 +0800,2024-12-30 08:57:17.444 +0800,2024-12-30 11:58:05.328 +0800,2024-12-30 11:58:07.505 +0800
2298420,20,6.17,3.93,3,2024-12-30 09:48:59.123 +0800,2024-12-30 09:05:27.413 +0800,2024-12-30 09:49:01.658 +0800,2024-12-30 10:23:58.090 +0800
2298421,20,15.9,6.29,1,2024-12-30 09:05:16.236 +0800,2024-12-30 08:53:14.199 +0800,2024-12-30 09:05:17.988 +0800,2024-12-30 09:31:52.136 +0800
2298422,30,4.39,3.28,,,,,
2298423,20,5.0,3.64,3,2024-12-30 10:29:20.668 +0800,2024-12-30 09:20:02.177 +0800,2024-12-30 10:29:22.485 +0800,2024-12-30 11:21:37.223 +0800
2298424,20,2.78,2.02,3,2024-12-30 12:29:17.648 +0800,2024-12-30 12:04:21.801 +0800,2024-12-30 12:29:18.993 +0800,2024-12-30 13:15:44.423 +0800
2298425,20,3.5,2.72,2,2024-12-30 09:52:13.822 +0800,2024-12-30 09:13:36.698 +0800,2024-12-30 09:52:15.112 +0800,2024-12-30 10:03:52.263 +0800
2298426,20,4.89,3.3,3,2024-12-30 12:54:05.625 +0800,2024-12-30 12:18:35.356 +0800,2024-12-30 12:54:06.827 +0800,2024-12-30 13:06:54.590 +0800
2298428,30,2.45,1.11,,,,,
2298430,20,4.7,1.36,3,2024-12-30 10:50:24.277 +0800,2024-12-30 10:16:28.612 +0800,2024-12-30 10:50:25.115 +0800,2024-12-30 10:59:37.022 +0800
2298431,20,2.75,1.42,3,2024-12-30 10:02:55.397 +0800,2024-12-30 08:55:56.681 +0800,2024-12-30 10:02:56.543 +0800,2024-12-30 10:24:08.576 +0800
2298432,20,1.98,1.25,3,2024-12-30 12:29:33.025 +0800,2024-12-30 12:03:38.692 +0800,2024-12-30 12:29:34.803 +0800,2024-12-30 13:45:02.212 +0800
2298433,20,9.57,7.25,1,2024-12-30 10:50:37.921 +0800,2024-12-30 10:44:55.849 +0800,2024-12-30 10:50:50.317 +0800,2024-12-30 11:41:52.820 +0800
2298434,30,15.52,11.03,,,,,
2298435,20,3.25,2.51,2,2024-12-30 09:04:48.713 +0800,2024-12-30 08:57:03.391 +0800,2024-12-30 09:04:50.289 +0800,2024-12-30 09:20:49.676 +0800
2298436,20,3.02,2.07,3,2024-12-30 13:04:24.590 +0800,2024-12-30 12:26:00.258 +0800,2024-12-30 13:21:23.497 +0800,2024-12-30 13:31:19.793 +0800
2298437,20,4.3,2.12,2,2024-12-30 10:27:04.852 +0800,2024-12-30 08:52:51.409 +0800,2024-12-30 10:46:14.466 +0800,2024-12-30 10:47:30.926 +0800
2298438,20,3.68,1.72,2,2024-12-30 13:41:29.677 +0800,2024-12-30 13:29:01.360 +0800,2024-12-30 13:41:30.594 +0800,2024-12-30 14:04:31.849 +0800
2298441,20,5.06,1.87,3,2024-12-30 09:53:11.003 +0800,2024-12-30 09:12:47.919 +0800,2024-12-30 09:53:13.021 +0800,2024-12-30 10:07:40.305 +0800
2298442,20,3.32,1.9,2,2024-12-30 10:17:03.557 +0800,2024-12-30 09:18:27.424 +0800,2024-12-30 10:17:04.437 +0800,2024-12-30 10:29:46.586 +0800
2298443,20,13.02,8.68,3,2024-12-30 11:27:33.149 +0800,2024-12-30 09:36:27.697 +0800,2024-12-30 11:27:39.677 +0800,2024-12-30 12:19:43.160 +0800
2298444,20,4.47,2.53,2,2024-12-30 11:41:18.359 +0800,2024-12-30 11:15:11.106 +0800,2024-12-30 11:41:19.372 +0800,2024-12-30 12:11:08.135 +0800
2298447,20,1.26,0.69,1,2024-12-30 11:39:56.747 +0800,2024-12-30 10:04:15.747 +0800,2024-12-30 11:39:57.957 +0800,2024-12-30 11:53:56.731 +0800
2298451,20,3.3,1.85,3,2024-12-30 10:49:19.144 +0800,2024-12-30 10:08:36.958 +0800,2024-12-30 10:51:47.593 +0800,2024-12-30 11:34:01.518 +0800
2298452,20,5.88,4.98,2,2024-12-30 09:20:33.920 +0800,2024-12-30 08:42:19.430 +0800,2024-12-30 09:20:35.129 +0800,2024-12-30 09:59:01.822 +0800
2298453,20,3.88,2.86,3,,2024-12-30 08:44:06.627 +0800,2024-12-30 10:03:19.134 +0800,2024-12-30 10:03:21.986 +0800
2298454,20,14.05,11.21,2,2024-12-30 09:19:07.855 +0800,2024-12-30 10:05:02.286 +0800,2024-12-30 10:14:02.556 +0800,2024-12-30 10:47:35.944 +0800
2298455,20,2.96,2.18,2,2024-12-30 09:42:49.078 +0800,2024-12-30 09:23:23.510 +0800,2024-12-30 09:42:50.543 +0800,2024-12-30 10:03:44.786 +0800
2298456,20,5.39,2.67,3,2024-12-30 08:21:48.058 +0800,2024-12-30 09:17:22.426 +0800,2024-12-30 09:25:09.619 +0800,2024-12-30 10:04:25.403 +0800
2298457,20,4.04,2.27,2,2024-12-30 10:24:52.665 +0800,2024-12-30 09:18:39.692 +0800,2024-12-30 10:24:58.835 +0800,2024-12-30 10:25:01.294 +0800
2298458,20,3.81,3.11,2,2024-12-30 09:34:01.392 +0800,2024-12-30 08:56:40.299 +0800,2024-12-30 09:34:10.121 +0800,2024-12-30 10:29:28.410 +0800
2298460,20,4.13,3.11,3,2024-12-30 12:35:30.709 +0800,2024-12-30 12:19:15.418 +0800,2024-12-30 12:35:31.901 +0800,2024-12-30 12:54:26.168 +0800
2298461,20,6.08,3.56,3,2024-12-30 09:31:12.457 +0800,2024-12-30 09:15:45.624 +0800,2024-12-30 09:31:13.241 +0800,2024-12-30 10:01:34.734 +0800
2298463,20,5.71,4.2,2,2024-12-30 10:39:42.245 +0800,2024-12-30 08:47:02.447 +0800,2024-12-30 10:39:43.676 +0800,2024-12-30 10:54:13.397 +0800
2298464,20,4.21,3.22,2,2024-12-30 11:46:32.680 +0800,2024-12-30 11:46:22.272 +0800,2024-12-30 11:46:34.487 +0800,2024-12-30 12:04:27.603 +0800
2298465,20,4.86,2.28,2,2024-12-30 11:06:05.099 +0800,2024-12-30 10:17:17.809 +0800,2024-12-30 11:06:06.787 +0800,2024-12-30 11:19:54.200 +0800
2298466,20,3.0,2.33,2,2024-12-30 11:07:49.245 +0800,2024-12-30 09:06:59.622 +0800,2024-12-30 11:10:15.566 +0800,2024-12-30 11:29:06.660 +0800
2298468,20,5.0,1.76,2,2024-12-30 09:16:05.029 +0800,2024-12-30 08:59:34.458 +0800,2024-12-30 09:16:06.018 +0800,2024-12-30 09:31:15.390 +0800
2298469,30,0.96,0.48,,,,,
2298470,20,10.9,7.26,2,2024-12-30 15:05:46.558 +0800,2024-12-30 15:07:27.241 +0800,2024-12-30 15:10:25.296 +0800,2024-12-30 15:46:42.196 +0800
2298471,30,3.31,2.15,,,,,
2298472,20,5.94,2.54,2,2024-12-30 10:22:05.610 +0800,2024-12-30 09:47:53.401 +0800,2024-12-30 10:39:16.431 +0800,2024-12-30 10:43:57.112 +0800
2298473,20,8.37,4.14,1,2024-12-30 11:01:02.083 +0800,2024-12-30 10:48:32.620 +0800,2024-12-30 11:01:04.107 +0800,2024-12-30 11:28:32.372 +0800
2298474,20,8.84,6.9,3,2024-12-30 10:19:59.622 +0800,2024-12-30 09:21:43.414 +0800,2024-12-30 10:47:33.806 +0800,2024-12-30 10:49:00.789 +0800
2298475,20,4.85,2.69,3,2024-12-30 09:17:28.677 +0800,2024-12-30 08:23:36.979 +0800,2024-12-30 10:27:48.726 +0800,2024-12-30 11:20:18.131 +0800
2298476,20,4.75,3.01,1,2024-12-30 11:50:38.521 +0800,2024-12-30 11:41:59.377 +0800,2024-12-30 11:50:40.212 +0800,2024-12-30 12:09:55.880 +0800
2298477,20,5.64,3.6,3,2024-12-30 12:09:32.100 +0800,2024-12-30 10:36:42.738 +0800,2024-12-30 12:09:33.733 +0800,2024-12-30 12:41:10.442 +0800
2298478,20,3.56,1.96,3,2024-12-30 10:31:11.503 +0800,2024-12-30 08:44:14.983 +0800,2024-12-30 10:31:13.539 +0800,2024-12-30 11:01:58.746 +0800
2298479,20,7.74,4.09,2,2024-12-30 10:01:23.322 +0800,2024-12-30 09:54:47.015 +0800,2024-12-30 10:01:24.948 +0800,2024-12-30 10:19:22.698 +0800
2298480,20,12.46,3.08,3,2024-12-31 10:32:00.827 +0800,2024-12-31 13:54:09.217 +0800,2024-12-31 15:42:15.388 +0800,2024-12-31 17:01:45.922 +0800
2298481,20,2.74,2.13,3,2024-12-30 19:58:05.960 +0800,2024-12-30 13:52:21.010 +0800,2024-12-30 20:22:53.703 +0800,2024-12-30 20:23:24.037 +0800
2298482,20,1.79,1.05,2,2024-12-30 09:28:08.960 +0800,2024-12-30 08:49:36.944 +0800,2024-12-30 09:28:09.823 +0800,2024-12-30 09:41:28.084 +0800
2298483,20,3.63,1.49,2,2024-12-30 10:03:09.950 +0800,2024-12-30 09:57:25.786 +0800,2024-12-30 10:03:11.049 +0800,2024-12-30 10:12:53.536 +0800
2298484,20,0.64,0.41,3,2024-12-30 09:55:17.672 +0800,2024-12-30 08:16:25.901 +0800,2024-12-30 09:55:20.931 +0800,2024-12-30 10:00:40.959 +0800
2298485,20,2.74,2.12,2,,2024-12-30 13:53:10.565 +0800,2024-12-30 16:20:06.126 +0800,2024-12-30 16:27:09.038 +0800
